username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MarceloBFL;2015-02-24 18:36;1;1;"O dia ta a ser top ";;;#ironia;"570351557595631616";https://twitter.com/MarceloBFL/status/570351557595631616
mm_mafalda;2015-02-24 15:01;1;0;"adoro quando mando sms e não me respondem ";;;#ironia;"570297531764252672";https://twitter.com/mm_mafalda/status/570297531764252672
N_Claudiia;2015-02-24 14:02;0;0;"A minha voz tá demais  ";;;#ironia;"570282749958995968";https://twitter.com/N_Claudiia/status/570282749958995968
ftmybed;2015-02-24 13:48;1;2;"Sou tao popular que ate recebo insultos de pessoas que não conheço ..  ";;;#ironia;"570278992449810432";https://twitter.com/ftmybed/status/570278992449810432
bicmuller;2015-02-24 10:11;5;9;"fiquei procurando o  no final do textão, mas infelizmente não encontrei";;;#ironia;"570224552447488000";https://twitter.com/bicmuller/status/570224552447488000
Cristiano_TUCA;2015-02-24 09:22;0;0;"Não gosto de mulher rodada. Ela fica rodando, rodando... Eu fico tonto. huauhahua  calmafeministasésóbrincadeira";;;#ironia #calmafeministas;"570212106517262336";https://twitter.com/Cristiano_TUCA/status/570212106517262336
MarceloJGonca;2015-02-24 08:42;11;7;"Ronaldo Caiado me deu block. Alguem viu se ele já se manifestou sobre as denuncias contra o Agripino? ";;;#ironia;"570202214469378048";https://twitter.com/MarceloJGonca/status/570202214469378048
devilwearchanel;2015-02-24 08:29;0;0;"Comida da cantina  ";;;#ironia;"570198933462495232";https://twitter.com/devilwearchanel/status/570198933462495232
SaySousa;2015-02-24 04:28;0;0;"Acordar cedo, eeeeeita coisa boa -_- BomDia ";;;#BomDia #Ironia;"570138106818662400";https://twitter.com/SaySousa/status/570138106818662400
cartulineta46;2015-02-24 01:52;0;0;"  bravo!!! ";;@elpais_espana @Tamara_Gorro;#ironia;"570098817355403264";https://twitter.com/cartulineta46/status/570098817355403264
_luabender;2015-02-24 01:38;0;2;"Eu: uma flor em pessoa  bom humor e positividade todos os dias nao  invertido";;;#nao #ironia #invertidopic;"570095342345187328";https://twitter.com/_luabender/status/570095342345187328
Renanrmc;2015-02-23 20:22;0;0;"Trilha sonora do dia Pororo e Domingo de manha ... A criançada pira né Vinícius Mano  humordeDeuséfantastico";;;#ironia #humordeDeus;"570015806404354050";https://twitter.com/Renanrmc/status/570015806404354050
luizfilipecm;2015-02-23 20:09;0;0;"  vou adotar uma hashtag  pra ficar salvo do Baú nesses casos.";;@HernaneCRF @BauDaFlaTT;#ironia;"570012723091795968";https://twitter.com/luizfilipecm/status/570012723091795968
PrincessF1;2015-02-23 19:23;0;0;"Lindo demais quase ser agredida/ter o carro danificado pelo trote da PUC Campinas. A mediocridade tá pouca, gente, manda mais. .";;;#ironia;"570001025467334657";https://twitter.com/PrincessF1/status/570001025467334657
mtnez65;2015-02-23 17:38;0;0;" estomago agradecido?? ironía..";;@Cazatalentos;#iron;"569974544800354304";https://twitter.com/mtnez65/status/569974544800354304
rocio_lucio;2015-02-23 17:20;0;1;"  preocupada...";;@YaiizaKaskee_;#Ironia;"569969965736067073";https://twitter.com/rocio_lucio/status/569969965736067073
patricia_a99;2015-02-23 17:11;1;0;"" Adoro gente falsa , sem ela a vida não tinha a sua graça . "  — a sentir-se aborrecida";;;#ironia;"569967756654686208";https://twitter.com/patricia_a99/status/569967756654686208
JonathasCM1979;2015-02-23 15:28;0;0;" , rsrs";;@mondouxpoison;#Ironia;"569941932132192256";https://twitter.com/JonathasCM1979/status/569941932132192256
saradale10;2015-02-23 12:42;2;2;"  por correr tanto ";;@Aliciacastillob @ThaphneCastilla;#ironia;"569900165324263424";https://twitter.com/saradale10/status/569900165324263424
AmandaBonfimBR;2015-02-23 11:10;0;0;" somos auto-suficientes hahahaha ";;@flavio_emilio;#ironia;"569877032684953600";https://twitter.com/AmandaBonfimBR/status/569877032684953600
1nayelincomoda;2015-02-23 10:11;0;0;"Vou fikr super feliz se eu for pra UFC na chuva e n tiver aula ";;;#ironia;"569862228566016001";https://twitter.com/1nayelincomoda/status/569862228566016001
alvaro0105;2015-02-23 10:09;0;0;"Segunda-feira linda e maravilhosa de sol começando com surpresas, que maravilha, como á vida é bela ";;;#ironia;"569861604805881856";https://twitter.com/alvaro0105/status/569861604805881856
tloyelo;2015-02-23 07:55;0;0;"O agripino só pegou a propina por que se ele não pegasse algum filho da puta, ladrão e corrupto do PT pegaria. HomemBom exemplo ";;;#HomemBom #exemplo #ironia;"569827998087688192";https://twitter.com/tloyelo/status/569827998087688192
Pura_Psicopata;2015-02-23 05:49;0;1;":- Amo aula de Português *.*.";;;#ironia;"569796110082031617";https://twitter.com/Pura_Psicopata/status/569796110082031617
JanaaSooouza;2015-02-23 02:23;0;0;"A gente só gosta de verdade das pessoas que fazem a gente sofrer e nunca gostamos da pessoa que realmente pode nos fazer feliz   ";;;#IRONIA;"569744354635587584";https://twitter.com/JanaaSooouza/status/569744354635587584
niqueplum;2015-02-23 01:24;1;0;"Aliás, se eu fosse a Mariza, tomava cuidado pq a Talita pode ter convencido o Rafael a ter envenenado o feijão dos outros, hein? ";;;#ironia;"569729600714096640";https://twitter.com/niqueplum/status/569729600714096640
l_u1z;2015-02-23 01:14;0;0;"LEONARDO DI CAPRIO PARABENS PELO SEU OSCAR CARA TE AMO UHUL Oscars2015  ;)";;;#Oscars2015 #ironia #;"569726875544584193";https://twitter.com/l_u1z/status/569726875544584193
f_fleury;2015-02-23 01:13;0;0;"Mais um analista alarmista...  ";;;#ironia;"569726776726982656";https://twitter.com/f_fleury/status/569726776726982656
Mah_Pereirah;2015-02-23 01:07;1;0;"O cidadão fica 12 anos gravando um filme e não leva o Oscar.  Oscars2015";;;#Ironia #Oscars2015;"569725230903648256";https://twitter.com/Mah_Pereirah/status/569725230903648256
MauroMonezi;2015-02-23 00:49;0;0;"Rubens Ewald Filho....gosto muito de você.  ";;;#Ironia;"569720735771574272";https://twitter.com/MauroMonezi/status/569720735771574272
lucasXD92;2015-02-23 00:34;0;0;"Oscar surpreendendo pouco em ";;;#ironia;"569716890060398592";https://twitter.com/lucasXD92/status/569716890060398592
dhmf_500;2015-02-22 23:29;1;0;"Assistir o Oscar2015 pela globo está tão legal  hahaha nem o closed caption funciona aff";;;#Oscar2015 #globo #ironia;"569700433817686016";https://twitter.com/dhmf_500/status/569700433817686016
MauroMonezi;2015-02-22 23:06;0;1;"Adoro os comentários de Rubens Ewald Filho na TNT.  Oscars2015 OscarNaTNT";;;#Ironia #Oscars2015 #OscarNaTNT;"569694748933562368";https://twitter.com/MauroMonezi/status/569694748933562368
SecretPicksHACE;2015-02-22 22:05;0;0;"Tatum no esta nominado por Jupiter Ascending? ironía oscars2015";;;#iron #oscars2015;"569679424125321216";https://twitter.com/SecretPicksHACE/status/569679424125321216
mdelasmer;2015-02-22 21:41;0;1;"Que lindos sos inconsciente ... Love u ";;;#Ironia;"569673332385296384";https://twitter.com/mdelasmer/status/569673332385296384
kika_fonseca;2015-02-22 20:16;0;1;"  piadas secas! Calma  faltou o   ahahahahahah ";;@CasemiroPT @pii_h @pii_h;#ironia #sarcasmo;"569652094749282306";https://twitter.com/kika_fonseca/status/569652094749282306
CasemiroPT;2015-02-22 20:11;0;0;"  vai fazer queixinha à tua mãe então lol   agora cala-te um bocado que já tás a ter +piada que o Nilton";;@kika_fonseca @pii_h;#ironia #sarcasmo;"569650612503224320";https://twitter.com/CasemiroPT/status/569650612503224320
CasemiroPT;2015-02-22 20:03;0;0;"  vai dormir que amanhã há escola lol vocês as duas não valem uma Cátia da casa dos segredos lol  ";;@kika_fonseca @pii_h;#ironia #sarcasmo;"569648737649336320";https://twitter.com/CasemiroPT/status/569648737649336320
CasemiroPT;2015-02-22 19:55;0;0;" adoro pitas que ficam ofendidas com piadolas e deixam de te seguir ";;@pii_h;#ironia;"569646676656463873";https://twitter.com/CasemiroPT/status/569646676656463873
monicarocharosa;2015-02-22 18:47;0;0;"grande mentalidade,  claro que sim ";;;#ironia;"569629572486074368";https://twitter.com/monicarocharosa/status/569629572486074368
Wegnerene;2015-02-22 17:40;0;0;" faltou a hashtag ...";;@globoesportecom;#ironia;"569612833178181632";https://twitter.com/Wegnerene/status/569612833178181632
Nilda_Santosrj;2015-02-22 17:23;0;0;" Obg Rosa !! Mas Mariza n faz fofoca kkkk tem 51 e é um amor de pessoa ";;@Rorio66;#ironia;"569608469193617408";https://twitter.com/Nilda_Santosrj/status/569608469193617408
andremonteirors;2015-02-22 16:55;0;0;"A altitude de Rio Grande... fazendo efeito. ";;;#ironia;"569601354521571328";https://twitter.com/andremonteirors/status/569601354521571328
Pura_Psicopata;2015-02-22 14:00;0;1;":- Amo acordar cedo para ir à escola.";;;#ironia;"569557433779138560";https://twitter.com/Pura_Psicopata/status/569557433779138560
Pura_Psicopata;2015-02-22 14:00;0;1;":- Amo passar o fim-de-semana sem ele/a.";;;#ironia;"569557248919379969";https://twitter.com/Pura_Psicopata/status/569557248919379969
Pura_Psicopata;2015-02-22 13:59;0;2;":- Amo quando combino as coisas e há sempre um/a filho da puta que desmarca em cima da hora.";;;#ironia;"569557099698647040";https://twitter.com/Pura_Psicopata/status/569557099698647040
Pura_Psicopata;2015-02-22 13:58;0;1;"- Amo matemática.";;;#ironia;"569556744927612928";https://twitter.com/Pura_Psicopata/status/569556744927612928
Pura_Psicopata;2015-02-22 13:57;0;1;":- Amo segunda-feira.";;;#ironia;"569556625717112832";https://twitter.com/Pura_Psicopata/status/569556625717112832
Pura_Psicopata;2015-02-22 13:57;0;1;":- Amo quando me dão tampas.";;;#ironia;"569556481676337152";https://twitter.com/Pura_Psicopata/status/569556481676337152
NBAFANSPORTUGAL;2015-02-22 11:20;0;0;"Mal posso esperar pelo duelo mais logo!!! Landim  ";;;#Landim #Ironia;"569516970716106752";https://twitter.com/NBAFANSPORTUGAL/status/569516970716106752
MariaAndresMoll;2015-02-22 11:12;0;0;"Que sort que tinc xe.... totes les coses "bones"  em passen a mi...   modoON";;;#ironia #modoON;"569514976991436801";https://twitter.com/MariaAndresMoll/status/569514976991436801
_jooyPaixao;2015-02-22 10:23;0;0;"Ai seu vizinho te acorda tocando domingo de manha '-' ";;;#Ironia;"569502689857560577";https://twitter.com/_jooyPaixao/status/569502689857560577
Renatainha12;2015-02-22 01:17;0;0;"Quando a vida me desafia, eu coloco meu colete à prova da inveja, passo meu batom da , coloco o... ";;;#desafia #colete #inveja #batom #ironia;"569365410753187840";https://twitter.com/Renatainha12/status/569365410753187840
LexotanJay;2015-02-22 00:03;0;0;"Fedendo a caipira pq minha melhor amiga virou um copo por cima d mim ";;;#ironia;"569346695185756160";https://twitter.com/LexotanJay/status/569346695185756160
Leonardolukas;2015-02-21 21:24;0;0;"Recebe tão pouco, tadinho! Representa tão bem a sociedade. Merece receber mais.  ";;;#ironia;"569291589148925952";https://twitter.com/Leonardolukas/status/569291589148925952
reniltonx;2015-02-21 21:24;1;0;"Para para para... to acabado.. n n n n..  Criança é  coisa de Deus não.... kkkk";;;#ironia;"569291574041034753";https://twitter.com/reniltonx/status/569291574041034753
alexsilvabobo;2015-02-21 20:30;5;2;"Claro que somos levados ao colo, . Não nos podemos cansar. Temos de festejar no MARQUÊS!  CarregaBenfica";;;#ironia #CarregaBenfica;"569278082953179136";https://twitter.com/alexsilvabobo/status/569278082953179136
AbigailSaad;2015-02-21 19:07;0;1;"  com certeza ^^ o ruim é que a assistência mais próxima é longe da minha casa ";;@leumedeiros @Motorola_BR;#Ironia;"569257180878262273";https://twitter.com/AbigailSaad/status/569257180878262273
fabriziopieroni;2015-02-21 18:06;0;0;" O Murici improvisou o lateral no meu campo e o cara fez 2 gols e deu passe para outro. Gênio, deu um nó tático no Audax ";;@anterogreco;#ironia;"569241691825115136";https://twitter.com/fabriziopieroni/status/569241691825115136
miladysiq;2015-02-21 18:01;0;0;"Gente que não entende  ";;;#ironia;"569240416123547648";https://twitter.com/miladysiq/status/569240416123547648
_Sun__Girl;2015-02-21 16:38;1;0;"Adoro quando me deixam de responder  ";;;#Ironia;"569219582575181824";https://twitter.com/_Sun__Girl/status/569219582575181824
matheusmsoares;2015-02-21 15:41;0;0;"Essa semana teve uma leva de podcasts oportunistas lançando sobre indicações e palpites do Oscar. Tsc tsc. ";;;#IRONIA;"569205401159380993";https://twitter.com/matheusmsoares/status/569205401159380993
freddyvasquez;2015-02-21 14:06;0;0;"Los Oscar o Luis Fonsi... Los Oscar o Luis Fonsi... ironía";;;#iron;"569181358024736768";https://twitter.com/freddyvasquez/status/569181358024736768
danielmelodm;2015-02-21 14:02;0;1;"Todo mundo para pra te escutar    VidaEscolar escola vinebr vineoftheday  COMEDIABR ";;;#ironia #VidaEscolar #escola #vinebr #vineoftheday #COMEDIABR;"569180483621429249";https://twitter.com/danielmelodm/status/569180483621429249
Flimamiller;2015-02-21 10:41;0;0;"Pedir follow é o cúmulo da carência digital.Se concorda,me segue aí... ";;;#Ironia;"569129841796227073";https://twitter.com/Flimamiller/status/569129841796227073
ONetoDoSebras;2015-02-21 10:37;0;0;"a Ironía é a marca blanca da Retranca";;;#Iron #Retranca;"569128748873859072";https://twitter.com/ONetoDoSebras/status/569128748873859072
Pura_Psicopata;2015-02-21 09:40;0;1;":- Eu amo quando me dão desprezo.";;;#ironia;"569114345554255872";https://twitter.com/Pura_Psicopata/status/569114345554255872
Pura_Psicopata;2015-02-21 09:33;0;1;": - Amo quando ele demora a responder..";;;#ironia;"569112777815691264";https://twitter.com/Pura_Psicopata/status/569112777815691264
RBayker;2015-02-21 08:34;0;0;"Bom sábado! Uhuuulll simbora trabalhar contra vontade :(  ";;;#ironia;"569097810370543616";https://twitter.com/RBayker/status/569097810370543616
VSFTDS;2015-02-21 07:10;0;2;"Fds clindo aseriooo ";;;#ironia;"569076712874627073";https://twitter.com/VSFTDS/status/569076712874627073
Hugoansbach;2015-02-21 03:45;0;0;"   eu quase apaguei a foto q ela tirou minha do celular dela de tão horrível, mas logo pensei, who cares.";;@userrado @gabydisse;#ironia;"569025038881574912";https://twitter.com/Hugoansbach/status/569025038881574912
kakal_oficial;2015-02-21 00:25;1;0;"Eu falou 3 idiomas Português  e Indireta";;;#Portugu #Ironia #Indireta;"568974754054606848";https://twitter.com/kakal_oficial/status/568974754054606848
tt_carolinda;2015-02-20 23:24;1;2;"Saudades Niiii, volta logo!   ";;@nill_tizz;#ironia;"568959533252542464";https://twitter.com/tt_carolinda/status/568959533252542464
thiago3t;2015-02-20 22:15;0;0;"Um dos prédios mais altos do mundo pegando fogo em Abu Dhabi. Seu nome: Marina Torch   ";;;#Ironia;"568942160541843456";https://twitter.com/thiago3t/status/568942160541843456
sefodeaisorin;2015-02-20 21:56;0;0;"calma glre corintians é o favorito ao titulo melhor da américa por isso q n rendemos ";;;#Ironia;"568937179344461824";https://twitter.com/sefodeaisorin/status/568937179344461824
Catia_fi;2015-02-20 21:06;0;0;""Sim Sra. Doutora.. Adoro comprimidos com sabor a detergente.. sao os meus preferidos!" ";;;#ironia;"568924718734184449";https://twitter.com/Catia_fi/status/568924718734184449
alessandrachicc;2015-02-20 18:35;0;0;"AHAHAHA MA QUANTO SIETE DIVERTENTI! forteforteforte";;;#ironia #forteforteforte;"568886598546419712";https://twitter.com/alessandrachicc/status/568886598546419712
dani3la25;2015-02-20 16:04;0;0;""Adoro" pessoas que não sabem dar valor quando podem ter e quando perdem andam a lamentar se pelos cantos  LT";;;#ironia #LT;"568848562953560064";https://twitter.com/dani3la25/status/568848562953560064
pauloeduwcski;2015-02-20 15:40;0;0;"e entrega, ao que parece, um mercado inteiro de "obras" do país para uma única mega-empreiteira. achei genial essa solução, ^^ ";;;#ironia;"568842588092014592";https://twitter.com/pauloeduwcski/status/568842588092014592
SoNosCredita;2015-02-20 14:36;0;1;"O que eu gosto de sustentar os municípios deste país em parquímetros... ";;;#ironia;"568826610398449664";https://twitter.com/SoNosCredita/status/568826610398449664
dionathanri;2015-02-20 13:35;1;1;"Gosto muito de conviver com pessoas que nunca erram! :) ";;;#ironia;"568811066047766528";https://twitter.com/dionathanri/status/568811066047766528
xanda_cristina;2015-02-20 12:14;0;0;"Crise de sinusite, obrigada por chegar no final de semana do meu aniversário! Você é linda! ";;;#ironia;"568790791377829888";https://twitter.com/xanda_cristina/status/568790791377829888
pedrommendes;2015-02-20 11:23;0;0;"    esqueceste-te da hashtag ";;@rpOliveira @37227 @padaoesilva @pedroml;#ironia;"568777898649358337";https://twitter.com/pedrommendes/status/568777898649358337
gabriellaclima;2015-02-20 11:21;1;1;" : apos 9 anos de viagem p aplicar o novo metodo a filosofia, Descartes retira-se a solidao na Holanda. Filosofia ";;@clube_leitura;#Ironia #Descartes #Filosofia;"568777590615490560";https://twitter.com/gabriellaclima/status/568777590615490560
andremroza;2015-02-20 11:05;0;0;"Foi sacana cmg? Serei com vc.Não por vingança, sou politicamente correto.";;;#Ironia;"568773390863101953";https://twitter.com/andremroza/status/568773390863101953
mrmaciel;2015-02-20 08:20;0;0;""Democratização" da mídia já, dizem eles... not  ";;;#not #ironia;"568732009931141120";https://twitter.com/mrmaciel/status/568732009931141120
DouglasCRW;2015-02-20 00:29;0;0;"Por favor  fique em SanDiego, faz um empréstimo no BNDS pra construir um estádio novo...  Triste StayInSanDiego";;@Chargers;#SanDiego #Ironia #Triste #StayInSanDiego;"568613412281966592";https://twitter.com/DouglasCRW/status/568613412281966592
kawaii_jungle;2015-02-19 22:43;0;0;"Eu quero ser a primeira, porque não gosto de enfrentar fila. ";;;#ironia;"568586739264200704";https://twitter.com/kawaii_jungle/status/568586739264200704
haditacaah;2015-02-19 20:14;0;0;"fiz tanta promessa pro Chuck ficar melhor que até eu pagar tudo, ele vai estar melhor ";;;#Ironia;"568549113303838720";https://twitter.com/haditacaah/status/568549113303838720
m_mary312;2015-02-19 19:15;2;0;"   tenho tanta pena q virei galinha ";;@fons_rodrigues @tati_martins8 @MartaNeves2001;#ironia;"568534376297979904";https://twitter.com/m_mary312/status/568534376297979904
leninehenrique;2015-02-19 18:32;0;0;"O banco q me colocou noSPC agora está no SPC kkkkk ... né? HSBC";;;#banco #SPC #ironia;"568523604142325764";https://twitter.com/leninehenrique/status/568523604142325764
_sophiecs_;2015-02-19 17:35;0;0;" é tu tares anos a deixar crescer o cabelo e segundos a cortá-lo";;;#Ironia;"568509083860537344";https://twitter.com/_sophiecs_/status/568509083860537344
JamesMoriartySR;2015-02-19 17:02;0;0;"No se nota nada cuando user se pasa por tumblr ironía.";;;#iron;"568500928355147777";https://twitter.com/JamesMoriartySR/status/568500928355147777
NunoDuarte76;2015-02-19 17:01;1;0;" pois, como fez na liga dos campeões ";;@veryawesomee;#ironia;"568500710721097728";https://twitter.com/NunoDuarte76/status/568500710721097728
vmatos1906;2015-02-19 15:58;14;6;"Um judeu a ajudar os Alemães ";;;#ironia;"568484681106251776";https://twitter.com/vmatos1906/status/568484681106251776
RamonRDuarte;2015-02-19 15:23;0;0;"  vini sendo... vini, engraçado que ele tá sendo sarcástico falando de ";;@sodaindie @v_ncs;#ironia;"568475954869370880";https://twitter.com/RamonRDuarte/status/568475954869370880
binhuhsantana;2015-02-19 14:32;0;1;"Dou valor a pessoas desse tipo, rsrs.  éputa";;;#ironia #;"568463257834549248";https://twitter.com/binhuhsantana/status/568463257834549248
ByaSoares0412_;2015-02-19 10:38;0;0;"Ai a pessoa pergunta se eu estou triste e a minha resposta é "não" ^^ ";;;#ironia;"568404311207755776";https://twitter.com/ByaSoares0412_/status/568404311207755776
cronicasdenardo;2015-02-19 10:11;0;0;" Homem rico bate em mulher é romance em 50 tons de cza. Já pobre agride mulher é Lei Maria da Penha. Kkk";;;#Ironia;"568397465398976512";https://twitter.com/cronicasdenardo/status/568397465398976512
NOOB_VISH;2015-02-19 09:24;0;0;"  do destino T.T do morto em WATCH_DOGS por uma Ambulancia";;;#Ironia #destino #WATCH_DOGS;"568385709159157761";https://twitter.com/NOOB_VISH/status/568385709159157761
maiajulinda;2015-02-19 05:51;0;0;"6 nem imaginam como eu to animada pra ir pra escola ";;;#ironia;"568331976920457216";https://twitter.com/maiajulinda/status/568331976920457216
biaamano;2015-02-19 02:56;0;0;"Gente leiam  melhor twitter ";;@ironia_feelings;#ironia;"568287921998077952";https://twitter.com/biaamano/status/568287921998077952
phillcromus;2015-02-18 21:03;0;1;"Assistindo a Copa do Nordeste e por ironia o Esporte Interativo está transmitindo o jogo cujo nome de um dos times se chama GLOBO. ";;;#IRONIA;"568199108936273920";https://twitter.com/phillcromus/status/568199108936273920
TbaMel;2015-02-18 21:00;0;0;"Mas tento dormir e não consigo ";;;#ironia;"568198287796387841";https://twitter.com/TbaMel/status/568198287796387841
yaokads;2015-02-18 20:39;0;0;"É verdade eu azio a toa. ";;;#ironia;"568193008367218688";https://twitter.com/yaokads/status/568193008367218688
RSilveira_AL;2015-02-18 20:15;0;0;"qual o papo de falcatrua da Beija Flor? Ela é a queridinha de um canal de tv, alias a Vai vai tbm, "coincidencia" as duas ganharam. ";;;#ironia;"568186977876627456";https://twitter.com/RSilveira_AL/status/568186977876627456
werto1981;2015-02-18 18:58;0;0;" claramente, lucas silva balon de oroHalaMadrid ";;@FootRMadrid;#HalaMadrid #Ironia;"568167799606145025";https://twitter.com/werto1981/status/568167799606145025
fafa_franklin;2015-02-18 18:02;0;0;"Olha cara de motivação do menino so de pensa q vai trabalhar amanhã Kkkkk ";;;#Ironia;"568153708778930177";https://twitter.com/fafa_franklin/status/568153708778930177
YuryDaltonN;2015-02-18 17:29;0;0;"Vē Só a [Irônia]Agora Ela Está a Espera De Um [Filho] Meu... Ups Rsr[SaffadŌo_Aprendiz]";;;#Ir #Filho #Saffad;"568145344275599361";https://twitter.com/YuryDaltonN/status/568145344275599361
Davidja0;2015-02-18 15:00;2;2;"Adoro aquelas pessoas que se acham os maiores ";;;#Ironia;"568107816726216704";https://twitter.com/Davidja0/status/568107816726216704
anairam_orgam;2015-02-18 10:44;0;0;"Com amigas assim quem precisa de inimigas?!";;;#ironia;"568043254068994048";https://twitter.com/anairam_orgam/status/568043254068994048
FlaviotyOsala;2015-02-18 10:28;0;0;"merlinlipe As "vezes" é preciso DESENHAR!!!... rs...  é minha essência kkkkkkkk ";;;#ironia # #minha #ess;"568039435843055616";https://twitter.com/FlaviotyOsala/status/568039435843055616
Gaabriel_Biiel;2015-02-18 10:10;0;0;"Logo de manhã já ter de usar de Sarcasmo para coisas mais que óbvias  Irônia Impaciência";;;#Sarcasmo #Ir #Impaci;"568034853532377091";https://twitter.com/Gaabriel_Biiel/status/568034853532377091
AntonioFla1978;2015-02-18 08:35;0;0;" é morrer carbonizado na Quarta-Feira de Cinzas! Mundo cruel! HumorNegro";;;#Ironia #Cinzas #HumorNegro;"568010810083155968";https://twitter.com/AntonioFla1978/status/568010810083155968
Ricardo_Branco;2015-02-18 04:02;1;0;"CPTM...O que dizer dessa maravilha do mundo moderno que mal conheço mas já admiro pacas ?demorajogueipedranacruz";;;#ironia #demora #jogueipedranacruz;"567942317312778240";https://twitter.com/Ricardo_Branco/status/567942317312778240
rovari19;2015-02-18 00:44;0;0;"Humanos e suas leis... ";;;#ironia;"567892343489167361";https://twitter.com/rovari19/status/567892343489167361
andremonteirors;2015-02-17 21:38;0;0;"  Dupla de zaga é Juan caindoosdentes e Paulão Bike!!!!   ";;@marlontmatos @OficiaL_uLiSSeS;#ironia;"567845625229905920";https://twitter.com/andremonteirors/status/567845625229905920
M_Rui;2015-02-17 21:03;0;0;" Que isso Thiago? O Deus mercado precifica corretamente tudo!  Pergunta: O Snapchat já dá lucro?";;@thiagorsr;#ironia;"567836878330920961";https://twitter.com/M_Rui/status/567836878330920961
Noemii_bf;2015-02-17 20:50;0;0;"Que alegria de semana .";;;#Ironia;"567833440839700480";https://twitter.com/Noemii_bf/status/567833440839700480
jp21dias;2015-02-17 20:20;4;0;" E sobre o HSBC alguma novidade?";;@JornalOGlobo;#ironia;"567825963498803200";https://twitter.com/jp21dias/status/567825963498803200
psidoida;2015-02-17 19:58;0;0;"Ja tenho saudades das grandes ferias carnaval  ";;;#carnaval #ironia;"567820430359416832";https://twitter.com/psidoida/status/567820430359416832
cassiofss08;2015-02-17 19:38;1;0;"Mourinho falou q a partida em Londres será decisiva. Caramba nem tinha percebido isso. Gênio ";;;#G #Ironia;"567815322213040130";https://twitter.com/cassiofss08/status/567815322213040130
rafazam74;2015-02-17 12:56;0;0;"Expresso no aeroporto R$ 4,50 (em qualquer lugar se toma a R$ 3,00/3,50). Culpa do Sartori e da Dilma... .";;;#ironia;"567714254569357312";https://twitter.com/rafazam74/status/567714254569357312
keulopes;2015-02-17 12:41;0;0;"E agora hein?! Kkkkk Carnaval Verão  OMundoDáVoltas ";;;#Carnaval #Ver #Ironia #OMundoD;"567710310489137152";https://twitter.com/keulopes/status/567710310489137152
SereGamby;2015-02-17 08:51;0;0;"Grandissimo  diversamentesadico 50sfumaturedigrigio ";;@MelogNicoletti;#diversamentesadico #50sfumaturedigrigio #ironia;"567652626029109249";https://twitter.com/SereGamby/status/567652626029109249
ElisaDospina;2015-02-17 08:08;4;6;"Quale è il confine tra  e discriminazione? Ne parlo su   ";;@ilfattoblog @fattoquotidiano;#ironia #discriminazione #commenti;"567641614525665281";https://twitter.com/ElisaDospina/status/567641614525665281
KaduSantosRJ;2015-02-16 23:34;0;0;"Parece que o enredo de 2016 da Beija-flor será sobre a Coréia do Norte. ";;;#Ironia;"567512288199200769";https://twitter.com/KaduSantosRJ/status/567512288199200769
MartaNevesSF;2015-02-16 21:13;1;1;" poucos ";;@pikena_styles;#ironia;"567477009845346304";https://twitter.com/MartaNevesSF/status/567477009845346304
wallacebwsm;2015-02-16 20:52;0;0;"Esse video da música Parara Tibum ta idescente kkkkkkkk  ";;;#ironia;"567471566200799232";https://twitter.com/wallacebwsm/status/567471566200799232
AnaSalinas_15;2015-02-16 18:20;0;1;"Se va acercando quepasenrápido sábadollegaya ganaspocas  bn  ";;;#quepasenr #s #ganaspocas #ironia #bn;"567433431488143361";https://twitter.com/AnaSalinas_15/status/567433431488143361
titidamarola_;2015-02-16 16:25;0;1;"Não aguento mais piscina, sol, calor, companhias maravilhosas e o melhor de tudo.... Estar com Deus!  ";;;#ironia;"567404363971559424";https://twitter.com/titidamarola_/status/567404363971559424
annalu_ns;2015-02-16 14:16;0;0;"Dormir, pra mais tarde ir pro carnapuri.";;;#carnapuri #Ironia;"567371835407609856";https://twitter.com/annalu_ns/status/567371835407609856
mottacl;2015-02-16 13:59;0;0;"PLACA na Prefeitura de Nova Iorque (até ontem): "ESTAMOS HÁ 12 DIAS SEM HOMICÍDIOS" - igualzinho NÓS... ";;;#ironia;"567367696954978305";https://twitter.com/mottacl/status/567367696954978305
bramatti;2015-02-16 09:14;1;0;"O 1º presidente dos EUA perseguiu uma jovem escrava fugitiva por 3 anos. Como nunca vi um filme sobre isso? () ";;;#ironia;"567295944807677952";https://twitter.com/bramatti/status/567295944807677952
Thaisa_Bonfimm;2015-02-15 23:45;0;1;" Tem carinho pela Grande Rio e vai sair na Portela? vai sair em qual ala?";;@Patydobrinescu;#Ironia;"567152638563975169";https://twitter.com/Thaisa_Bonfimm/status/567152638563975169
quintaobruno;2015-02-15 23:35;0;0;"Burrice maior é não entender uma ";;;#Ironia;"567150257486962688";https://twitter.com/quintaobruno/status/567150257486962688
Estefinuky;2015-02-15 16:00;0;0;"que bonito estudiah franseee~ vineespaañol Estudiando frances  coñazo ";;;#vineespaa #Estudiando #frances #ironia #co;"567035842452258816";https://twitter.com/Estefinuky/status/567035842452258816
bernardo_matos;2015-02-15 14:51;0;0;" Vc disse q aqui podia cantar musicas sem amigos te xingarem. Eu respondi a afirmação com alguns xingamentos. .";;@FeioBianca;#ironia;"567018310236381184";https://twitter.com/bernardo_matos/status/567018310236381184
